human_name,zebrafish_name
CETN2,cabp2a
TGFBR2,CR855318.1
TGFBR2,tgfbr2a
TGFBR2,tgfbr2b
MDFIC2,si:dkey-58f6.2
TLL1,tll1
TUBGCP4,tubgcp4
PAX1,pax1b
PAX1,pax1a
NRBP2,nrbp2b
NRBP2,nrbp2a
METTL15,mettl15
EXOC4,exoc4
PPWD1,ppwd1
GOSR1,gosr1
TTC38,ttc38
CHM,chm
ZZEF1,zzef1
RGPD5,ranbp3a
NHLRC3,NHLRC3
IMP3,imp3
CACNB4,cacnb4a
CACNB4,cacnb4b
SNRPA1,snrpa1
SMDT1,smdt1b
SMDT1,smdt1a
COIL,coil
PVALB,pvalb6
PVALB,pvalb7
CHST3,chst3a
FRMD4A,FRMD4A
GATA3,gata3
FBXO4,fbxo4
HIVEP1,hivep1
TERF1,terf1
CHSY1,chsy1
SBSPON,SBSPON
GOLGA8G,golga2
SLC26A3,slc26a3.2
SLC26A3,slc26a3.1
DPYS,dpys
GRB14,GRB14
ATAD2B,atad2b
DYNLRB2,si:ch211-147k9.8
NOG,nog1
NOG,nog3
ACO1,aco1
GPT2,gpt2
CCDC146,ccdc146
UBTFL1,ubtfl
UBTFL1,ubtf
IFIT1,ifit8
IFIT1,CR759879.1
IFIT1,ifit16
IFIT1,ifit12
IFIT1,ifit10
IFIT1,ifit14
IFIT1,ifit15
IFIT1,ifit11
PDGFC,pdgfc
TSC2,tsc2
TSC2,CABZ01067150.1
NIPSNAP2,nipsnap2
PIGL,pigl
FGF20,fgf20b
FGF20,fgf20a
METTL26,mettl26
EPDR1,epd
EPDR1,epdl1
EPDR1,epdl2
TET3,tet3
FAM155A,fam155a
NIFK,nifk
AC093512.2,aldoaa
AC093512.2,aldoab
CFAP65,si:ch1073-349o24.2
ORC2,orc2
SLC16A11,si:dkey-246g23.4
SLC16A11,zgc:114041
RCL1,rcl1
NEDD9,nedd9
SLC22A9,slc22a4
SLC22A9,slc22a15
SLC22A9,si:dkey-119m7.8
SLC22A9,si:dkey-119m7.4
SLC22A9,si:dkey-166k12.1
SLC22A9,oatx
GSTP1,gstp2
ABCA7,zgc:172302
DUOXA1,duox2
FEV,fev
GCA,GCA
SLF2,slf2
BMP7,bmp7b
RCN2,rcn2
CCDC34,CABZ01081909.1
CCDC34,zgc:153293
NCK1,nck1a
NCK1,nck1b
POF1B,pof1b
TRDMT1,trdmt1
CACNG2,cacng2b
CACNG2,cacng2a
FSTL4,fstl4
ITGA11,itga11b
ITGA11,itga11a
OR9A2,mtnr1al
OR9A2,prokr1b
OR9A2,prokr1a
OR9A2,mtnr1bb
OR9A2,mtnr1ba
OR9A2,prlhr2a
OR9A2,prlhr2b
OR9A2,npy8br
OR9A2,npy8ar
LEPROTL1,LEPROTL1
RPA1,rpa1
PHAX,phax
FAM95C,si:ch211-272n13.3
CCR8,ccr8.1
CCR8,cabz01093075.1
CCR8,CCR8 (1 of many)
HMOX2,hmox2b
HMOX2,hmox2a
METTL2B,mettl2a
CAPN13,capn12
AAMDC,aamdc
SNRPG,snrpg
DSC2,dsc2l
CREB1,creb1b
IDI1,idi1
SMIM10L2A,SMIM10
INTS6L,ints6l
B3GNT3,b3gnt3.3
B3GNT3,b3gnt3.1
B3GNT3,b3gnt3.2
B3GNT3,b3gnt3.4
PANX1,panx1a
PANX1,panx1b
TAS2R39,tas2r200.1
TAS2R39,tas2r200.2
BCL9L,bcl9l
SMYD4,smyd4
CPT1A,cpt1ab
CPT1A,cpt1aa
CPAMD8,cpamd8
KCNH7,kcnh7
IDI2,idi1
NAGLU,naglu
NF2,nf2a
MMD,mmd
RALGAPB,ralgapb
OXA1L,oxa1l
PRR34,ttc22
ESCO2,esco2
GTPBP4,gtpbp4
CXCR5,cxcr5
OAZ2,oaz2b
OAZ2,oaz2a
SLC9A3R1,slc9a3r1a
SLC9A3R1,slc9a3r1b
INTS4,ints4
HSD17B1,hsd17b1
CTR9,ctr9
AC001226.2,cln5
RHOG,rhoga
RHOG,rhogb
ARHGEF18,arhgef18b
ARHGEF18,arhgef18a
PLCXD3,plcxd3
UBN1,ubn1
FBXL3,fbxl3a
TH,th
PDCD10,pdcd10b
PDCD10,pdcd10a
TANGO2,tango2
PTK2,ptk2ab
DLGAP1,dlgap1a
GNPTG,gnptg
MYCBP2,mycbp2
COASY,coasy
MZT1,MZT1
FAM92A,fam92a1
LRRC28,lrrc28
ARID3A,arid3a
MAD1L1,mad1l1
ASZ1,asz1
DIS3,dis3
CCDC25,ccdc25
ESPN,espn
EIF4G2,eif4g2b
EIF4G2,eif4g2a
GOLGA8F,golga2
PTPN9,ptpn9a
CTAG1A,CABZ01063556.1
DSC1,dsc2l
PSAP,psap
AC008878.3,arhgef18b
AC008878.3,arhgef18a
CDH18,CDH18
CDH18,cdh18a
BHLHA9,bhlha9
SLC4A1,slc4a1a
SLC4A1,slc4a1b
TSR3,tsr3
F2RL3,F2RL3
SNRNP200,snrnp200
PDXK,pdxka
PDXK,pdxkb
TAS2R40,tas2r200.1
TAS2R40,tas2r200.2
CRYBA2,cryba2a
CRYBA2,cryba2b
NDUFB3,ndufb3
ARHGEF19,arhgef19
SNUPN,snupn
BAIAP3,baiap3
GLYR1,glyr1
PLEKHG5,plekhg5a
PLEKHG5,plekhg5b
KIZ,kiz
PNMT,CR456635.1
PPM1F,ppm1f
SMG6,smg6
HEY1,hey1
HDHD3,hdhd3
ADAMTS12,adamts12
MAPK1,mapk1
BTG4,btg4
CMSS1,cmss1
HNRNPK,hnrpkl
HNRNPK,hnrnpk
ZBTB14,zbtb14
ZBTB14,zbtb38
DNAJC5,dnajc5ab
DNAJC5,dnajc5aa
GYPC,gypc
DNAH3,dnah3
SGSM2,sgsm2
USO1,uso1
ACTL10,zgc:101810
ACTL10,si:ch211-241j12.3
HLTF,hltf
ADGRL1,CABZ01084617.1
ADGRL1,adgrl1a
NECAB3,necab3
SLC45A2,slc45a2
CD93,cd248b
CD93,cd248a
SLBP,slbp
ALG1,alg1
ZNF107,si:ch211-148l7.4
ZNF107,znf576.1
ZNF107,si:dkey-154p10.3
ZNF107,zgc:66472
ZNF107,si:dkey-89b17.4
ZNF107,znf646
RASSF10,RASSF10
AL031281.2,cdc42
NXPH1,nxph1
FRMD8,frmd8
SGO1,sgo1
DERL1,derl1
AC245033.1,cpeb1b
AC245033.1,cpeb1a
TSHZ2,tshz2
ZC3H10,zc3h10
RSPO2,rspo2
ADPRHL1,adprhl1
DOCK9,DOCK9
CACNG3,cacng3a
CACNG3,cacng3b
HAS2,has2
PHF6,phf6
SPATA6L,spata6l
ANGPT1,angpt1
BCL6,bcl6aa
STK16,stk16
ADAD1,adad1
FBXL2,fbxl2
MFN1,MFN1
MFN1,mfn1b
VPS26C,vps26c
CCDC113,ccdc113
ARHGAP11B,arhgap11a
ANXA11,anxa11a
ANXA11,anxa11b
TMUB2,tmub2
TMPRSS11E,CR352265.1
TMPRSS11E,tmprss15
TMPRSS11E,st14a
TMPRSS11E,st14b
AQP7,aqp7
AKR1E2,si:dkey-180p18.9
AKR1E2,akr1b1
PRAMEF9,si:ch73-174h16.4
PAXBP1,PAXBP1
SLC35B1,slc35b1
TRMT2B,trmt2b
ELMOD3,elmod3
CA9,ca2
CA9,cahz
CLEC4D,CT030017.1
CLEC4D,si:dkey-61f9.1
CLEC4D,si:dkey-61f9.1
CLEC4D,CABZ01007816.1
CLEC4D,si:ch73-361h17.1
CLEC4D,si:ch211-283g2.3
CLEC4D,si:ch211-283g2.2
CLEC4D,BX640512.3
CLEC4D,si:ch211-170d8.5
CELF4,celf4
LRP2,lrp2a
DTNBP1,dtnbp1a
DTNBP1,dtnbp1b
ARL13A,arl13a
YTHDC1,ythdc1
ADAM11,adam11
FKBP14,fkbp14
MPLKIP,mplkip
PDZD11,pdzd11
BLK,lck
DHTKD1,dhtkd1
CMTM6,cmtm6
TYR,tyr
DTX4,dtx4
DTX4,DTX4
PELI3,peli3
NUB1,nub1
EFNB3,efnb3b
EFNB3,efnb3a
PEMT,pemt
ISPD,ispd
PRAMEF6,si:ch73-174h16.4
CDC42SE2,cdc42se2
CNGB3,cngb3.2
CNGB3,cngb3.1
CAVIN1,cavin1a
CAVIN1,cavin1b
ALG12,alg12
PRAMEF2,si:ch73-174h16.4
TIMM17B,timm17b
ZBTB10,zbtb10
PRMT9,prmt9
ADAMTS5,adamts5
UHRF1,uhrf1
ACAD11,acad11
HCK,hck
RAB7A,rab7a
CPNE3,cpne3
NPHP3-ACAD11,nphp3
STIP1,stip1
TNFRSF10D,tnfrsf1b
TNFRSF10D,tnfrsfa
TNFRSF10D,hdr
TNFRSF10D,nradd
TNFRSF10D,cd40
TNFRSF10D,tnfrsf11a
PRSS27,zgc:123217
PRSS27,si:dkeyp-93a5.3
PRSS27,si:ch73-182e20.4
PRSS27,si:dkeyp-93a5.2
PRSS27,zgc:100868
PRAMEF11,si:ch73-174h16.4
CBS,cbsa
CBS,cbsb
SYNM,synm
PRAMEF1,si:ch73-174h16.4
PRAMEF12,si:ch73-174h16.4
PLCXD1,zgc:112023
DNAJA4,CABZ01080568.1
SLC30A9,slc30a9
MARCH3,zgc:158785
THAP3,si:ch211-69l10.4
THAP3,si:dkey-50i6.5
AKR1B10,zgc:101765
AKR1B10,zgc:110782
AKR1B10,zgc:110366
AKR1B10,akr1a1a
AKR1B10,zgc:56622
ZNF92,si:dkey-248e17.5
TOP1,top1
TOP1,top1l
SPNS3,spns3
NCBP2-AS2,si:ch211-162e15.3
GNB2,gnb2
USP39,usp39
RASSF1,rassf1
ING1,ing1
COMMD9,commd9
NAP1L3,nap1l4a
NAP1L3,tspy
YAE1,otulina
MRPS7,mrps7
ELP3,elp3
PLCG1,plcg1
PDGFB,pdgfbb
PDGFB,pdgfba
ZNF750,znf750
FBXO42,fbxo42
CLPX,clpxa
CLPX,clpxb
CST9,si:busm1-57f23.1
MTG2,mtg2
PDZD2,pdzd2
TET2,tet2
ALDH3B1,aldh3a2b
ALDH3B1,aldh3a2a
ALDH3B1,aldh9a1b
ALDH3B1,aldh3b2
CARS2,cars2
TSPAN12,tspan12
SLC30A5,slc30a5
E2F6,si:ch211-195d17.2
FBXW10,fbxw10
TNNT3,tnnt3a
TNNT3,tnnt3b
ANKRD20A4,si:ch211-272n13.3
GALR1,galr1a
AFAP1,afap1
RAB1B,rab1ba
RAB1B,rab1bb
DCAF4L1,mapkbp1
DCAF4L1,wdr38
DCAF4L1,wdr21
DCAF4L1,wdr21
DCAF4L1,wdr62
DCAF4L1,nwd1
DCAF4L1,poc1b
DCAF4L1,nedd1
CDK6,cdk6
RFX7,rfx7a
RFX7,rfx7b
STK26,stk26
RRP7A,rrp7a
ACSL4,acsl4a
APOL3,si:ch73-233k15.2
GCK,gck
RBM48,rbm48
EMC3,emc3
RPS24,rps24
ATP5MC3,atp5mc3a
PKP3,pkp3a
PKP3,pkp3b
ZBTB49,zbtb49
ALDH1L1,aldh1l1
SAMD10,samd10b
SAMD10,samd10a
TRIM44,trim44
F13A1,F13A1 (1 of many)
F13A1,f13a1b
F13A1,f13a1a.1
LAMP2,lamp2
CCDC174,ccdc174
IGLV11-55,si:ch211-137i24.12
CCR10,ccr10
NAGK,nagk
MYO7B,si:ch73-194h10.2
MYO7B,myo7bb
SIK2,sik2a
SIK2,sik2b
MEN1,men1
NOL9,nol9
SORCS2,sorcs2
AC007040.2,tex261
ADAMTS15,adamts15a
ADAMTS15,adamts15b
AKR1B1,si:dkey-180p18.9
AKR1B1,akr1b1
OPHN1,ophn1
LSM8,lsm8
TACC3,tacc3
POU6F2,pou6f2
HYOU1,hyou1
TERB1,terb1
HPS3,hps3
DDIT4,ddit4
CYP4F2,cyp4t8
CYP4F2,cyp4f3
ZP2,si:dkey-19b23.11
OLA1,CABZ01035356.1
OLA1,ola1
LMO7,lmo7b
LMO7,lmo7a
PPP1R16A,ppp1r16a
MTHFSD,mthfsd
TRIM16L,trim16
TMEM121B,tmem121b
RPS4Y2,rps4x
PANK1,pank1a
PANK1,pank1b
OTOP1,OTOP1
SLC25A15,slc25a15b
SLC25A15,slc25a15a
CASZ1,casz1
SMN1,smn1
UCHL3,uchl3
VTN,vtna
VTN,vtnb
TMEM199,tmem199
C1orf127,si:ch211-129o18.4
CIR1,CIR1
PRPF6,prpf6
BRCC3,brcc3
MAPK3,mapk3
MTFMT,mtfmt
SEBOX,sebox
RANBP3L,ranbp3a
CFLAR,cflara
CFLAR,cflarb
LYAR,lyar
EMX2,emx2
ITGA2,itga2.2
ITGA2,itga2.3
ITGA2,itga2.1
ADIPOQ,adipoqa
ADIPOQ,adipoqb
CRIM1,crim1
SPINT4,spint1a
SPINT4,spint1b
SPINT4,si:dkeyp-73b11.8
SPINT4,wu:fb59d01
SPINT4,lrp11
SPINT4,wfikkn1
PITPNA,pitpnab
PITPNA,pitpnaa
PPP2R1B,ppp2r1ba
PPP2R1B,ppp2r1bb
ITGA2B,itga2b
FGF4,fgf4
PSAPL1,sftpba
PSAPL1,sftpbb
ANKRD53,si:ch211-1o7.2
ZNRD1,znrd1
ACVR1C,ACVR1C
VAX2,vax2
OTOL1,otol1a
OTOL1,otol1b
PDP1,pdp1
TNFSF14,tnfsf14
SUCLG1,suclg1
MAGEA1,ndnl2
LYSMD2,lysmd2
ATP1B3,atp1b3a
ATP1B3,atp1b3b
MYOZ1,myoz1b
MYOZ1,myoz1a
NXPH3,nxph3
SMOX,smox
SLC45A4,SLC45A4 (1 of many)
SLC45A4,slc45a4
SNTG1,sntg1
CD207,CT030017.1
CD207,si:dkey-61f9.1
CD207,si:dkey-61f9.1
CD207,CABZ01007816.1
CD207,si:ch73-361h17.1
CD207,si:ch211-283g2.3
CD207,si:ch211-283g2.2
CD207,BX640512.3
CD207,si:ch211-170d8.5
ATP1B4,atp1b4
ENTPD3,entpd3
WRN,wrn
RGS20,rgs20
CP,hephl1a
CP,cp
POLR3A,polr3a
ATP6V1FNB,si:ch211-193l2.10
CIDEA,cidea
FBXO22,fbxo22
LAYN,layna
LAYN,laynb
CNTN4,BX942846.1
MAPT,mapta
MAPT,maptb
PLD6,pld6
LPO,epx
ESD,esd
SALL1,sall1a
SALL1,sall1b
APBA3,APBA3
FLNB,FP325130.1
FLNB,flnb
FLNB,FLNB
B4GALNT4,b4galnt4b
B4GALNT4,b4galnt4a
ACSBG2,acsbg2
CDIP1,cdip1
ZNF131,znf131
LINGO1,lingo1b
LINGO1,lingo1a
SAP18,sap18
ATP6V1F,atp6v1f
ARL4A,arl4aa
INPP5K,inpp5kb
INPP5K,inpp5ka
TBX4,tbx4
GAB2,gab2
HDAC6,hdac6
NANS,nansb
NANS,nansa
TFR2,tfr2
ANP32B,anp32b
AC099811.2,rab5c
TAF10,taf10
NADK2,nadk2
CPNE2,cpne2
GPX4,gpx4b
NUP93,nup93
CNTLN,cntln
CENPE,cenpe
CHD4,chd4a
CEP44,cep44
RIMBP3,si:ch211-105f12.2
RIMBP3,CABZ01076737.1
ELAVL3,elavl3
PRRT3,si:ch211-14i3.2
YIPF2,yipf2
ZNF106,znf106b
ZNF106,znf106a
SYAP1,syap1
RAD51C,rad51c
PRSS3,prss1
ZNF653,znf653
GAREM1,garem
C11orf95,si:dkey-106g10.7
ENDOD1,zgc:172339
ENDOD1,si:dkey-85k7.11
ENDOD1,si:dkey-85k7.10
ENDOD1,CT573337.1
B3GNT6,si:dkey-175m17.6
B3GNT6,si:dkey-160o24.3
B3GNT6,zgc:162952
B3GNT6,si:ch211-250e5.2
B3GNT6,zgc:194330
B3GNT6,BX649337.2
B3GNT6,zgc:194679
B3GNT6,CABZ01072312.1
B3GNT6,CR759791.1
B3GNT6,zgc:194551
B3GNT6,b3gnt7l
TSPYL2,nap1l4a
TSPYL2,tspy
RBP3,rbp3
RBP3,irbpl
DDB2,ddb2
MASP2,masp2
UGGT1,uggt1
MAZ,si:ch211-166g5.4
MAZ,maza
DPH6,dph6
SLC1A3,slc1a3b
SLC1A3,slc1a3a
MRPL46,mrpl46
RAF1,raf1a
RAF1,raf1a
RAF1,raf1b
MRPS25,mrps25
CCDC36,ccdc36
TBC1D2B,tbc1d2b
LETM1,letm1
ABCA12,abca12
CPTP,cptp
CPTP,si:ch73-269m23.5
CPTP,gltpd2
ING3,ing3
AGAP3,agap3
PPA2,ppa2
ZNF827,znf827
MRAS,mras
EPB41L4B,epb41l4b
CAMSAP3,camsap3
CAMSAP3,CAMSAP3
AC007731.4,klhl22
PARVB,parvb
POP7,pop7
NUPR2,nupr1b
MED14,med14
CFAP100,cfap100
PINX1,pinx1
HOXD4,hoxd4a
PRPSAP2,prpsap2
C11orf1,gb:eh456644
PRR11,prr11
NECAP2,necap2
CILP,cilp
TRPC3,trpc3
TMEM245,tmem245
TMEM245,LO017771.1
TAF2,taf2
CHST12,chst12a
NR2C2,nr2c2
ZDHHC20,zdhhc20a
ZDHHC20,zdhhc20b
TVP23B,tvp23b
TVP23B,zgc:112148
HDHD5,hdhd5
MTRF1,mtrf1
MSLNL,mslna
MSLNL,si:ch211-188p14.4
MSLNL,CABZ01052573.1
MSLNL,si:ch211-188p14.5
NDUFS8,ndufs8a
KIF3C,kif3cb
KIF3C,kif3ca
NKX6-2,nkx6.2
CPVL,cpvl
NANOGP8,nanog
DDX39A,ddx39aa
DDX39A,ddx39ab
ZCCHC9,zcchc9
DLG4,dlg4a
LRRC55,si:ch211-117l17.7
LRRC55,lrfn5b
PAQR5,paqr5a
PAQR5,paqr5b
BPGM,bpgm
BARD1,bard1
FGD5,fgd5a
FGD5,fgd5b
ELMO3,elmo3
GLRA3,glra3
SGSH,sgsh
HERPUD1,herpud1
BEND4,BEND4
CBX3,cbx3a
IMMP1L,immp1l
KLF15,klf15
TNFRSF1B,tnfrsf1b
TNFRSF1B,tnfrsfa
TNFRSF1B,hdr
TNFRSF1B,cd40
TNFRSF1B,tnfrsf11a
ETV1,etv1
EPB41L4A,epb41l4a
CPT1B,cpt1b
CDC42BPG,CU929346.1
KDM7A,kdm7ab
CHN2,chn2
TMEM219,zgc:158398
FAM204A,fam204a
GNA13,gna13b
GNA13,gna13a
HEPACAM2,hepacam2
TCF3,tcf3a
TCF3,tcf3b
PDPK1,pdpk1b
PDPK1,pdpk1a
MID1,mid1
RPLP2,rplp2l
PCK1,pck1
UCHL1,uchl1
PCCB,pccb
ZNF770,plagl2
ZNF770,plagx
ZNF770,ovol1a
ZNF770,ovol1b
SBDS,sbds
CSH2,gh1
SLC26A11,slc26a11
UBFD1,ubfd1
KCNB1,kcnb1
PIDD1,pidd1
ARMC4,armc4
MAGEB16,ndnl2
PRSS55,f9a
PRSS55,habp2
PRSS51,f9a
PRSS51,habp2
ALDH1A3,aldh1a3
B4GALT1,b4galt1l
B4GALT1,b4galt1
CXorf38,si:ch211-91p5.3
ATOH1,atoh1a
MYBBP1A,mybbp1a
ACADVL,acadvl
MED12,med12
ETV7,etv7
CARD14,card14
ZMIZ1,zmiz1b
ZMIZ1,zmiz1a
TM4SF18,tm4sf18
SNAP23,snap23.2
SNAP23,snap23.1
ENPP2,enpp2
AC018362.3,lrrc57
YIPF6,yipf6
IDH1,idh1
IRF5,irf5
MGRN1,mgrn1a
MGRN1,mgrn1b
LRRK1,lrrk1
HOXD11,hoxd11a
HOXD11,hoxc11b
APP,appb
APP,appa
AGAP9,asap3
AGAP9,asap2b
AGAP9,FO704810.1
AGAP9,CR387919.1
AGAP9,unm_sa1614
ENOX1,enox1
TMEM150A,tmem150ab
TMEM150A,tmem150aa
RAD54B,rad54b
TSNARE1,si:ch211-208k15.1
KCTD17,kctd17
RFX2,rfx2
MAL2,mal2
SCAF4,scaf4a
TBC1D24,tbc1d24
AC093525.2,tbc1d24
MAP6,map6a
MAP6,map6b
HDGFL3,CABZ01088864.1
TPP1,tpp1
ATP6V0C,atp6v0ca
ATP6V0C,atp6v0cb
KCTD7,kctd7
PAMR1,PAMR1 (1 of many)
PAMR1,pamr1
ISL1,isl1
KAT2A,kat2a
ASB7,asb7
HMCES,hmces
CST8,si:busm1-57f23.1
GRIN2C,grin2cb
SNX8,snx8b
SNX8,snx8a
GDF10,gdf10a
GDF10,gdf10b
PTPN23,ptpn23b
PTPN23,ptpn23a
TBC1D4,tbc1d4
OR5T3,adra2db
OR5T3,adra2da
OR5T3,adra1ab
LRCH1,lrch1
UCKL1,si:ch211-243j20.2
S100G,s100s
S100G,s100a10a
S100G,s100t
DACH1,dachd
GOLGA8M,golga2
EPPIN-WFDC6,spint1a
EPPIN-WFDC6,spint1b
EPPIN-WFDC6,si:dkeyp-73b11.8
EPPIN-WFDC6,wu:fb59d01
EPPIN-WFDC6,wfikkn1
LZTS2,lzts2a
LZTS2,lzts2b
PARP8,parp8
FASTK,fastk
CERS3,cers3b
CERS3,cers3a
MAVS,mavs
DTX2,dtx2
DFFA,dffa
SGK2,sgk2a
BRD9,brd9
LSP1,CT030188.1
LSP1,lsp1
PHKB,phkb
ERBB4,ERBB4 (1 of many)
ERBB4,erbb4a
ERBB4,erbb4b
PPP4R3B,ppp4r3b
KIAA2013,si:dkeyp-104h9.5
TAF1L,taf1
ARL5A,arl5a
COG6,cog6
ZRSR2,zrsr2
XPNPEP1,xpnpep1
GSR,gsr
DROSHA,drosha
RRBP1,rrbp1a
RRBP1,rrbp1b
RASGRP3,rasgrp3
TMEM44,tmem44
IWS1,CABZ01044053.1
DMXL1,CABZ01072810.1
ARHGAP45,hmha1b
ARHGAP45,hmha1a
ARHGAP45,si:ch73-243b8.4
SCO2,sco2
G3BP2,g3bp2
G3BP2,zgc:56304
CD274,BX901922.1
CD274,CR382337.1
CD274,CR382337.2
CD274,zgc:112965
CD274,BX323882.1
CD274,si:ch73-1f23.1
CD274,CABZ01074886.1
CD274,CABZ01074888.1
CD274,zgc:195001
CD274,BX957278.1
MYO1C,myo1cb
PIGX,pigx
RPL7,rpl7
NKX2-2,nkx2.2a
TRIB3,trib3
CHRDL2,chrdl2
CHRDL2,si:dkey-283b1.7
CHRDL2,CABZ01080550.1
CHRDL2,muc2.2
CHRDL2,CABZ01069184.1
DLX3,dlx3b
KCNJ12,kcnj12a
PPIL2,ppil2
SDF2L1,sdf2l1
LMF2,lmf2a
LMF2,lmf2b
BMP2,bmp2b
BMP2,bmp2a
AC097625.1,si:dkey-194e6.1
ALPK2,alpk2
ACE2,ace2
ARHGAP20,arhgap20b
RND3,rnd3b
RND3,rnd3a
RBM11,rbm11
AL845331.2,aqp7
VWA8,vwa8
C5orf51,si:dkey-46a10.3
MYH11,myh11a
MYH11,myh11b
MEF2A,mef2aa
RGCC,rgcc
FAM151B,fam151b
PPRC1,pprc1
PPRC1,si:dkey-93h22.8
GKAP1,gkap1
FKBP7,fkbp7
VPS28,vps28
CPB2,cpb2
PBRM1,pbrm1l
PBRM1,pbrm1
SLMAP,slmapa
RPL18A,rpl18a
MAP3K20,zak
MAP3K20,zak
HS3ST2,hs3st2
ADAM7,adam10a
ADAM7,adam10b
ADAM7,zgc:174164
NPR3,npr3
CCDC84,ccdc84
ADAM28,adam28
DNAJA2,dnaja2a
DNAJA2,dnaja2b
MAPK10,mapk10
HORMAD2,hormad1
IPO5,kpnb3
FUOM,fuom
FAM208B,fam208b
GJD2,gjd2b
GJD2,CABZ01084793.1
NARS2,nars2
RYR3,ryr3
RYR3,LO018437.1
RYR3,CABZ01083778.1
CTNNAL1,ctnnal1
FAM206A,fam206a
HSPB9,hspb11
HSPB9,hspb9
TMEM33,tmem33
SESN3,sesn3
ECSIT,ecsit
ASB13,asb13a.2
ASB13,asb13a.1
ASB13,asb13b
SPTSSB,sptssb
TMEM255A,tmem255a
SATB1,satb1b
LINS1,lins1
COG7,cog7
ARL14EP,arl14ep
SOD1,sod1
FOXF1,foxf1
BMPER,bmper
EIF3B,eif3bb
EIF3B,eif3ba
NUGGC,nuggc.1
NUGGC,si:dkeyp-85e10.3
NUGGC,nuggc.2
NUGGC,nuggc.3
TIMM23B,timm23b
TIMM23B,timm23a
PGAP3,pgap3
SEZ6L2,sez6l2
MRPL49,MRPL49
DHX35,DHX35
PSMC5,psmc5
NAPB,napba
NAPB,napbb
AC015813.2,srsf1a
AC015813.2,srsf1b
CCDC87,ccdc87
EIF1B,zgc:56676
PACS1,CABZ01058046.1
PACS1,pacs1a
ECE1,ece1
FARS2,fars2
DNAJC12,dnajc12
NLRP6,ciita
NLRP6,si:ch211-108d22.2
FOXH1,foxh1
WFDC6,spint1a
WFDC6,spint1b
WFDC6,si:dkeyp-73b11.8
WFDC6,wu:fb59d01
WFDC6,lrp11
WFDC6,wfikkn1
XPO4,xpo4
CTSF,ctsbb
CTSF,ctss1
CTSF,ctsf
CTSF,tinagl1
CTSF,si:dkey-267n13.1
CTSF,si:dkey-228a15.1
CTSF,zgc:103438
CTSF,si:zfos-1897c11.1
CTSF,si:dkey-183k8.2
CTSF,zgc:123103
CTSF,zgc:110239
CTSF,ctsl.1
RNF24,rnf24
USP8,usp8
F8A1,zgc:101679
EPPIN,spint1a
EPPIN,spint1b
EPPIN,si:dkeyp-73b11.8
EPPIN,wu:fb59d01
EPPIN,wfikkn1
TMEM67,tmem67
CWC15,cwc15
FUNDC2,fundc2
PAK2,pak2a
PAK2,pak2b
YPEL3,ypel3
CBX2,cbx2
COLEC12,colec12
PLXNB3,plxnb3
KLF5,klf5b
KLF5,pibf1
LAMA3,si:ch211-241e1.3
DLD,dldh
C2orf50,si:dkey-18j18.3
DBR1,dbr1
HAO1,hao1
PXDN,pxdn
VWDE,si:ch211-246m6.5
INTS8,ints8
TRIM66,trim66
ARHGAP27,arhgap27
ARHGAP27,arhgap27l
TBL1X,tbl1x
BOLA2,BOLA2
TPCN2,tpcn2
GTF2E2,gtf2e2
CYP3A4,cyp3c3
CYP3A4,cyp3a65
CYP3A4,cyp3c1
CYP3A4,cyp3c3
CYP3A4,cyp3c4
AC018523.2,psma1
SMIM18,SMIM18
NEK8,nek8
CDH4,cdh4
ANKFY1,ankfy1
MFSD12,mfsd12a
NUDT22,nudt22
C16orf58,zgc:162613
MYH9,myh9b
MYH9,myh9a
MYH9,CABZ01112387.1
DNAJC4,dnajc4
MRPL20,mrpl20
STX12,stx12
STX12,stx12l
MRC2,mrc2
LAPTM4B,laptm4b
PGAM1,pgam1a
PGAM1,pgam1b
SYNJ1,synj1
TTYH3,ttyh3b
TTYH3,ttyh3a
CHIC1,chic1
NPHP3,nphp3
RAB8A,rab8a
HEG1,heg1
POLN,poln
CD28,si:dkey-1h24.6
FAM83G,si:dkey-27o4.1
FAM83G,FAM83G
GLCCI1,glcci1a
HSPB3,hspb3
SCN9A,cacna1ha
SCN9A,scn4ab
AC104389.5,si:ch211-5k11.8
AC104389.5,hbaa1
AC104389.5,hbaa2
AC104389.5,hbae1.1
AC104389.5,hbae1.1
AC104389.5,hbae1.3
AC104389.5,hbae3
AC104389.5,hbae5
MINAR2,CR790388.1
ACAN,acanb
PABPC1L2A,pabpc1a
PABPC1L2A,pabpc1b
NDUFB2,ndufb2
MMP24,mmp24
C17orf53,si:dkey-260c8.8
CRYBB3,crybb3
HSD17B10,hsd17b10
IL15RA,zgc:195175
ITGB5,itgb5
RUFY3,rufy3
SMC1A,smc1a
SMC1A,smc1al
PELI1,peli1b
PELI1,peli1a
PC,pcxa
PC,pcxb
CALCR,calcr
ST8SIA4,st8sia4
LRFN4,lrfn4b
LRFN4,lrfn4a
LRFN4,si:ch211-180f4.1
LRFN4,zmp:0000001073
LRFN4,si:ch211-117l17.7
LRFN4,lrfn5b
ARIH2,arih2
SLC25A1,si:dkey-178e17.1
TFAP2A,tfap2a
GAK,gak
TGFBR1,tgfbr1b
TGFBR1,tgfbr1a
ACSS1,acss1
GDAP1L1,gdap1l1
OSBPL1A,osbpl1a
OSBPL1A,CABZ01084566.1
